,layer,label,surface,dist
2737,l23,12750,173.89858390188382,149.27564084359662
2738,l23,12757,326.16385114611705,150.76750772710426
2739,l1,12762,25.377544540705536,77.85931223580216
2740,l23,12767,128.13579866454597,141.54895659275888
2741,l23,12774,215.91714125616676,164.94379270311498
2742,l23,12775,101.09415284248271,149.61216772013992
2743,l23,12776,95.26979835773062,144.07633836493176
2744,l1,12777,151.43321660355434,90.00753757948219
2745,l23,12782,199.27612844258937,149.82487841237574
2746,l23,12785,87.78134259162078,144.42122620840723
2747,l23,12786,86.11724131026305,141.0475568244547
2748,l1,12787,143.9447608374445,87.72653587736384
2749,l23,12791,109.83068456961084,144.72591028804752
2750,l1,12792,142.28065955608676,106.59458709666254
2751,l23,12797,180.13896370697535,155.35813182291153
2752,l23,12798,229.2299515070287,143.5572243831867
2753,l23,12799,129.3838746255643,144.0283965042537
2754,l23,12800,153.0973178849121,152.28496910043927
2755,l23,12801,102.34222880350102,140.85926135006108
2756,l23,12802,132.71207718827978,139.55293561105108
2757,l23,12805,107.33453264757424,151.19891258648937
2758,l23,12807,116.07106437470237,146.3089432737466
2759,l1,12812,97.76595027976722,129.5871308076653
2760,l23,12816,88.61339323229966,144.31797546580864
2761,l1,12817,264.1760784155412,88.56885762278911
2762,l23,12820,165.99410281543456,144.7498849996413
2763,l1,12821,122.72746950013332,99.25948532802579
2764,l1,12832,213.00496401379073,128.95220467170623
2765,l1,12833,224.23764766295548,124.14346863219626
2766,l23,12837,64.89994997295186,141.56653976463295
2767,l23,12838,183.46716626969084,135.9330506472192
2768,l23,12839,157.67359640864586,135.05794438607242
2769,l23,12842,133.1281025086192,139.08332837000884
2770,l23,12846,183.46716626969084,155.0247414712134
2771,l23,12847,160.58577365102192,136.38064383769458
2772,l23,12848,287.05747103421015,142.80000133896675
2773,l1,12849,106.08645668655593,100.5232643462268
2774,l1,12850,181.38703966799366,92.60478545183474
2775,l1,12853,171.81845730018665,118.2831449718977
2776,l1,12854,172.2344826205261,109.85540526017634
2777,l23,12859,180.5549890273148,129.8494546913879
2778,l1,12860,77.38070958313492,119.05985634961934
2779,l23,12867,153.51334320525152,153.77008645540062
2780,l1,12873,211.7568880527724,129.14954822650205
